-6.9554	-4.537
6.3263	0.31416
-9.0501	0.50013
6.3301	1.2667
-8.9774	-1.0765
-1.751	-7.7652
-9.1792	0.59016
-6.5514	8.0719
-7.8142	5.8875
-8.2295	5.2809
-6.7548	-5.1737
-2.9852	0.78932
-7.525	7.0201
-7.2075	6.8369
-8.8661	-0.71159
-0.84743	4.6447
-2.2809	-7.7795
5.1068	-5.1287
-1.679	-7.7522
-0.0045874	11.077
-1.511	10.791
-8.9541	-2.0291
2.7295	-7.0595
-2.5441	10.808
4.4514	3.4965
5.8293	-3.9541
5.8224	-3.7365
-9.1404	0.48804
0.4958	5.2178
5.9366	2.4403
-5.8434	-6.1115
6.6516	-0.31222
-9.1271	-0.030331
-2.1631	10.749
-0.64614	-7.5367
-1.331	4.3947
-3.2081	-7.3813
-7.6327	6.9511
-1.3964	10.972
4.1155	4.1289
-0.064363	-7.8486
-8.3841	-2.3429
6.1935	1.7816
-9.2693	1.1487
-4.696	-6.848
-0.90803	-7.8181
-0.16117	11.041
-1.6875	-7.7944
-8.0287	5.7945
-6.736	-5.202
-5.9577	8.5183
-4.0917	9.6925
-7.9184	5.7396
-4.9299	9.1052
2.2004	5.105
6.6868	-1.3525
-9.1721	-0.39007
-3.6942	-7.3231
-9.3375	1.869
5.1976	3.4136
6.4058	0.16402
1.3994	-7.4899
3.6269	-6.1602
2.8573	-6.832
-8.5714	-2.2172
-5.1124	-6.2172
6.4756	-3.0427
-0.033747	11.378
-6.2313	-5.3851
4.376	-5.4862
0.1664	-7.6703
-7.9991	6.0296
-2.9649	2.2531
3.656	4.539
5.4071	-4.3545
-4.0316	9.7444
-4.8688	-6.458
-3.6656	10.194
6.1619	-3.5831
-6.8563	7.584
-8.8138	-2.037
-7.7699	-3.5111
-8.4592	-1.7122
2.5325	-6.9154
-3.7567	-6.8893
4.4711	-5.698
0.012388	4.92
6.6745	-2.3019
-8.1466	-2.7832
-1.5842	-7.5287
-1.7036	-7.6118
2.1089	4.754
-0.57763	4.9042
-5.5294	8.9466
5.6779	2.1793
4.7463	3.7011
-9.3296	-0.5229
1.4728	4.9089
-8.3387	5.4028
-5.774	-6.1394
6.3097	-2.0806
4.4076	3.8728
3.8285	4.3904
-1.5174	4.0153
-8.1641	6.3411
0.8404	5.1434
-3.0564	-7.4892
-5.941	8.3823
-9.2728	-0.45825
-7.872	6.7354
-0.43297	11.06
-9.2044	2.3392
1.7969	-7.2646
-8.9465	2.1395
-7.6271	6.6279
1.5439	5.0544
0.28409	4.9507
-8.1936	5.4554
-5.3623	9.0866
2.6153	-6.771
-9.1996	1.2568
-8.1432	-2.6546
6.2723	0.58623
-9.2519	-0.65786
3.9725	-6.1909
-1.0964	-7.6886
-7.4359	6.9399
-9.0556	2.5394
4.9458	-5.0139
2.2801	5.0111
2.5482	-6.7532
-5.8836	8.6088
-5.2394	9.2899
-0.89135	11.073
-1.5572	-7.7421
6.2512	1.1541
1.7002	-7.1014
1.1501	-7.6619
6.7349	0.15409
-6.5056	7.5055
2.4472	-6.6428
-1.2355	-7.8185
3.296	-6.419
4.991	3.2342
6.7428	-1.1775
-8.6098	-1.7323
-8.1254	5.6692
6.3024	-1.5556
-2.9192	2.2341
-7.7983	-3.5719
5.3972	2.875
4.2822	4.043
-8.1802	-2.6965
-9.2442	2.8581
-8.9019	3.3707
-4.7909	9.3597
-6.45	8.2736
5.6132	-4.1478
-4.6475	-6.6905
1.9148	-7.2993
-8.2849	4.9091
-7.5633	6.7485
-7.8946	-3.6454
-9.2132	1.1164
6.5264	-0.98668
6.4489	-0.61072
-9.3171	1.3922
-4.4979	9.5937
6.0667	-2.9662
-6.2348	8.335
4.1768	4.1756
-8.7935	-1.1075
-2.2618	10.596
-7.8742	6.1639
-8.5487	-2.3096
-7.2647	-4.2619
-2.8302	-0.015868
-8.4454	-2.6439
6.1698	-2.4211
4.8105	-5.4725
-8.993	2.28
-4.521	-6.4817
-1.3071	11.084
-1.0614	4.3886
-2.8528	10.201
6.0688	-3.2352
-2.5579	10.672
-8.851	-0.76821
-3.5084	-7.3874
-7.9982	6.0519
-3.0917	0.60734
5.1075	3.2658
-9.1009	1.332
-6.5248	-5.4196
-6.4485	-5.1138
-3.9246	-6.9775
3.0517	4.8597
-7.3031	-4.2741
2.9767	-6.613
-6.9502	7.5532
-3.8531	-7.3575
-0.81424	11.23
-0.16105	4.8603
6.4541	-0.68941
-7.544	-4.3771
5.3233	-4.5895
2.8557	-6.6359
-4.9715	-6.4522
-3.9706	9.9548
-4.6305	-6.9132
-0.78144	4.638
5.9791	1.7737
-0.045443	-7.8934
-9.1384	-0.30186
-4.0611	-6.6478
-2.7135	10.563
-4.0527	9.8449
-9.2016	-0.15953
-6.9081	7.8447
-5.6359	8.6895
2.5156	-7.0137
0.39479	-7.6286
-0.55058	4.5448
-7.8234	-3.8902
-8.9999	3.4651
-3.7227	9.8783
-4.5853	-6.5452
3.2193	-6.3603
6.031	-2.6436
-5.6125	8.5857
-7.1101	-4.5018
-1.304	10.959
-3.171	10.464
-0.24954	-7.7976
0.64256	5.2671
-0.93325	11.283
1.522	-7.404
2.6787	4.9398
6.4053	-2.6166
-4.8212	9.5089
-9.4052	1.6994
6.2862	-2.0066
-5.4231	9.1331
-8.7921	3.1142
-9.1212	3.0916
-9.3465	-0.3469
-9.234	2.197
-2.4995	0.10944
-6.7685	7.6684
-8.9245	-2.1137
5.266	-4.7865
-7.1886	-4.7043
3.2042	4.8718
6.7355	-0.8975
-6.443	-5.7471
-8.0105	-3.1033
-4.8156	9.6089
5.0233	3.3141
-0.019958	11.116
6.7798	-0.99243
-1.9924	11.056
5.6066	2.1138
-9.2591	0.098462
3.5077	-6.2732
-5.4177	-6.1388
-2.9526	-7.5451
-9.2973	0.092421
3.8624	4.3695
-6.5145	-5.1466
4.5465	3.7689
-0.68979	-7.7564
-8.6956	-1.567
-5.4089	-6.1398
-2.9603	10.764
-8.5606	-2.3582
-0.062618	11.227
-1.7187	10.957
-8.9699	-1.4704
6.4432	-2.1633
-1.5362	-7.7737
-0.80533	-7.8379
-3.8379	10.03
4.0534	4.1734
-0.48059	11.329
6.4017	-1.0734
-9.2579	2.926
-6.02	8.6069
5.4086	-4.7943
-1.4551	10.732
0.91659	-7.7482
-8.7241	-2.2857
-8.3676	5.6674
4.8544	-5.4754
-0.89668	10.892
-7.1267	7.014
-2.1553	10.645
-0.67471	-7.6761
1.7701	-7.1195
-9.008	-0.61626
-4.7905	9.3939
-7.2934	7.2576
-8.176	-2.7602
-4.8453	-6.7899
-0.76953	-7.4632
-4.1698	-6.6119
-3.3499	10.16
-6.157	-5.4265
-7.8537	5.967
1.9021	4.8779
2.2517	4.7668
5.7626	-3.7384
-2.1524	10.975
-1.0948	10.895
-9.0363	2.8114
-9.3604	0.026532
-5.4799	8.9243
-1.4375	-7.8076
6.2633	-3.3106
-1.3255	-7.7693
-6.1839	8.3301
-7.4482	6.5591
-4.6725	9.4304
4.8568	3.6203
-8.2219	5.4022
4.5447	-5.5758
6.6946	0.33279
-0.70062	-7.7208
-1.2433	4.3506
5.2739	-4.2882
1.8384	4.8284
-1.6264	4.0226
4.8555	-5.5888
-6.8748	7.4825
-2.9038	1.1354
-5.8036	8.494
3.1101	-6.6365
2.1882	-6.7812
0.51355	-7.6011
-9.4295	0.33369
4.6193	3.8623
0.60159	-7.4865
4.3215	-6.0399
-6.9845	7.6858
3.0255	4.5126
-2.6105	10.754
-0.17671	-7.9029
-8.1967	5.6164
-1.4389	-7.6759
6.1977	0.88785
0.82575	5.0648
-3.7054	10.015
2.3469	-6.8761
-4.8617	9.0151
-6.0695	-5.9381
-0.69174	-7.8115
-4.6271	9.3715
1.1854	-7.5568
2.1839	-7.3536
6.5028	-0.84226
-4.9976	9.5139
0.42305	-7.7319
5.0042	3.4914
-7.3585	7.0405
-2.9018	-7.1855
6.2031	-2.9074
-8.9532	1.8765
-1.6211	-7.6353
-2.5769	2.8489
3.9761	-6.1343
-1.2587	-7.4341
5.7183	-3.5979
5.7034	2.5287
-7.7095	5.899
-6.7202	-4.826
4.5762	-5.4673
-4.6245	9.5781
2.1902	-7.1253
3.8939	-6.1643
-8.7652	-2.3597
6.3261	0.58951
4.0009	-5.9378
5.9601	1.9118
-2.8984	-7.2139
-7.459	6.3168
-1.4724	-7.752
1.1984	5.3059
-8.0051	-3.7448
-6.9532	-4.9457
-2.1565	3.5176
5.7643	2.5819
-3.1936	10.223
0.95347	-7.4497
-5.701	-6.3001
4.0325	-5.5563
-6.0155	-5.3927
-9.0147	0.9941
3.9296	-6.5034
6.4723	0.064945
-9.0172	0.08701
-2.2276	10.802
4.5907	3.926
4.5404	-5.5565
-8.6149	3.9743
-8.0299	-3.2724
-1.2362	4.278
-8.6941	-2.1955
6.5367	-2.6005
2.7667	-6.9547
-2.7547	2.2816
-7.9363	-3.6996
1.7292	5.0281
-9.1574	0.67625
-7.6036	-4.0925
-3.527	10.497
5.6391	-3.9417
-7.4671	6.6648
4.5522	4.0059
2.9989	4.6243
-7.8822	6.4304
4.4905	-5.546
1.2729	5.0176
-0.69017	11.239
6.7385	-1.8206
6.1221	1.2085
-6.3886	8.2285
6.5594	-2.2779
1.9481	4.9005
-0.41783	11.256
-2.7328	-7.6365
-6.9918	-4.417
2.7786	-6.6009
-1.1156	4.5777
-2.8031	1.4075
-3.0663	10.587
-2.1196	-7.695
-9.214	1.7454
-2.3137	10.681
-3.2166	1.882
5.9152	-3.0809
-3.7145	-7.211
-7.2047	-4.2314
-8.7722	4.9403
6.4462	-2.6397
0.24271	-7.7028
0.57032	5.011
6.447	0.34808
-4.8289	9.4075
-8.9476	-0.32632
-8.885	-1.4661
-2.9224	1.6495
6.2873	1.3451
-2.8696	2.3234
-7.7474	6.3782
5.0003	-5.3786
-4.0423	-6.7433
-4.4167	-6.7074
-0.41907	4.9192
-9.2988	2.4277
-1.7948	-1.0292
-9.021	2.7291
-3.0534	-7.4199
-9.3348	1.9267
-7.7143	6.0326
-2.858	0.67539
6.3168	-2.6518
2.0217	5.2164
-8.191	5.8339
-2.7891	1.5362
-6.7792	7.8305
0.4048	4.9283
6.5555	1.0095
0.804	5.0284
-8.5726	4.3495
4.9403	3.4019
0.65827	-7.3993
-3.0495	-7.4003
6.5729	0.54889
4.1173	-5.9888
-1.7979	11.136
5.4824	2.8185
-9.0634	2.7099
6.3278	-1.5945
-7.4338	6.9008
-8.1329	5.6059
-8.8778	4.1578
-8.8487	4.1505
1.2692	5.2747
4.754	-5.2092
-2.9644	-7.5538
-6.6366	-5.3181
-1.2293	-7.8575
6.5092	-1.3373
2.3954	-6.8419
1.4368	4.9169
-0.80802	-7.5204
-0.82721	4.4342
-0.023397	11.403
6.502	1.1368
5.9902	-3.5356
2.8999	4.9246
-2.2591	10.84
-9.0586	-0.40868
-5.3702	9.308
-3.9105	10.236
-2.4356	2.8032
-2.7525	-7.4556
-1.2861	-7.4403
-4.1426	-6.9467
-4.1212	9.7791
-3.9754	10.007
-8.7375	-1.7165
-5.6332	9.0571
-9.3578	0.30477
2.827	-6.7175
6.7667	-0.89398
5.7625	2.2479
-2.5769	-0.27064
-4.4235	-6.7973
-3.8034	-6.9709
5.7934	-4.1334
-8.5769	5.0254
-8.6159	4.4524
4.9732	-5.0869
-3.9851	-7.0652
0.14903	-7.4323
1.5252	-7.5871
-5.2431	-6.4236
-8.6253	5.0696
1.0144	-7.4912
-9.0962	-1.0589
4.8363	-5.2015
-0.18545	-7.4422
3.8902	4.5514
-9.08	2.7796
-5.5755	-5.6871
1.0921	-7.6346
-4.9557	-6.4353
0.33421	4.9505
-7.956	-3.2481
-9.1164	-1.3515
3.0925	-6.6306
6.3876	-1.281
2.0321	-7.169
-1.9631	3.5063
6.2896	1.7745
3.6696	4.667
-8.9723	1.7913
-8.8644	3.1257
-2.1787	-1.1401
-9.3334	-0.023398
-1.9461	10.538
-9.4084	0.17931
-2.6587	2.3249
-1.1495	4.5611
-1.0327	-7.7591
5.2138	3.5864
3.6974	-6.5283
5.6802	-3.878
-1.0174	11.224
5.9858	-3.6008
-0.082795	-7.6186
5.8903	-3.6859
-8.1009	5.4971
-9.0889	2.3192
-8.7342	4.841
6.2955	-1.5353
-1.0979	-7.8349
5.4466	2.807
-3.1979	1.9694
-6.9176	-4.5817
0.49106	-7.7451
5.9432	1.7504
-7.8099	5.7927
4.7139	-5.2835
-6.0669	-5.777
4.608	-5.5064
-4.9554	8.9689
1.5146	4.8666
-3.6429	-6.9004
3.3222	4.6859
-9.1401	2.444
-6.6578	-5.1091
-1.9962	10.54
-9.048	0.49654
5.8081	-4.1656
-3.2261	-7.3609
-9.2154	0.28505
-8.8965	-1.8852
2.1358	4.748
-8.9997	3.7709
-5.8338	8.6377
-9.3769	0.65192
-9.2248	2.571
2.0741	4.8962
0.76961	-7.2592
-0.92288	4.7454
-8.0698	6.2934
6.3871	1.2426
2.9357	-6.7357
0.83153	4.9009
-7.1377	7.0686
5.6918	2.7133
-8.1242	5.6356
-1.3606	10.888
1.3137	-7.2376
-7.4285	6.6265
5.0886	3.2571
-5.1527	9.4677
-4.7578	-6.4883
5.2944	3.0493
-9.0805	0.85669
-8.5594	-2.3461
-8.2607	-2.8316
-8.384	5.4454
5.9816	-3.6743
-0.69362	10.883
-2.5517	-7.2287
-1.3803	-7.4952
-4.8036	-6.8072
-0.76106	4.7464
-1.9155	-7.4173
6.7545	-1.9061
6.63	0.47831
-5.2724	-6.4454
-8.696	-1.2892
4.6547	3.6102
6.2	-3.5023
-9.2133	2.9979
-4.6612	-6.6078
5.7119	2.6501
2.1985	-7.0121
3.7175	4.2736
-9.2461	3.0182
6.038	-3.6062
-9.4237	0.77312
-9.0846	0.71697
5.8792	-3.0415
-4.2176	-7.201
-4.173	-7.1859
0.13211	-7.7316
-5.3178	9.1683
-5.2119	9.1739
2.2503	-7.2943
-7.8394	-3.7988
-7.3275	6.7451
-8.5939	4.3496
6.716	-0.03494
6.1259	1.4815
6.4718	-2.4347
-5.5146	8.8904
-1.2842	-7.7307
5.2231	-4.6928
-1.695	-7.8254
-7.8791	-3.3474
-9.3647	2.606
6.2963	1.5292
-4.891	9.4333
2.7855	-6.6593
-4.3481	9.7474
-7.4463	-4.1948
-2.5118	-7.5102
-3.7732	-6.865
-8.6825	3.4757
-7.8453	-3.6222
-9.2413	3.4203
0.52235	-7.6506
-5.009	9.5137
-1.8392	10.911
-7.6677	-3.8726
4.1939	-6.1223
-1.6428	3.672
0.41419	-7.5184
-9.1879	3.6191
-8.4449	-2.5502
-9.151	2.8443
6.3952	-2.6482
-0.998	4.3342
-8.7261	4.7968
-7.9634	6.0325
1.2331	4.9394
-8.2562	5.1256
-8.0316	5.6999
-7.758	6.177
-7.2554	6.8714
-8.039	-3.0267
-4.9873	-6.8003
-7.8283	-3.985
4.0728	4.0029
-8.0143	6.3545
5.8012	-3.5113
-8.0908	5.7274
-5.5215	8.6478
-7.6639	6.8417
3.3398	-6.5571
6.5161	-0.50437
3.0547	4.7962
-7.4432	6.7694
-5.3144	-6.0045
-2.2851	-7.319
-7.7184	-3.6774
4.339	-5.5637
6.6766	0.27445
-9.0238	-1.0394
-4.2578	-6.804
2.4843	5.0894
-0.34899	4.9021
-8.8669	2.9834
6.6266	-2.238
-9.1909	2.1894
-6.8935	-5.1795
-8.3336	5.112
-8.967	3.1887
-7.4108	-4.7929
5.9588	-3.3789
2.889	-6.7997
-8.4986	5.1647
-7.2932	-4.7309
3.6039	4.5386
-8.2735	-3.2892
-0.53469	-7.6778
-1.3872	-7.765
4.0617	4.1683
3.17	-6.6054
2.1351	-7.0234
-8.0894	-2.8531
-9.4077	0.40274
6.7436	-0.62487
5.4874	2.9937
3.6998	4.2585
6.3004	-3.1485
-2.2041	3.5487
-6.2211	8.1843
-8.9457	3.1714
-0.3598	-7.7534
4.9225	3.528
-6.6353	-5.0506
-7.5858	6.579
2.386	-6.9448
-3.4389	-7.0831
-2.3212	-7.7029
-9.1869	2.4023
-7.3222	6.8447
6.5094	-0.81769
5.2474	-4.8666
-0.67653	10.987
-9.0975	2.3265
0.14086	-7.6729
1.418	-7.5768
3.685	-6.2039
-9.1244	3.6854
-6.5251	-5.3036
-6.9318	-4.7303
4.7943	3.5703
-8.9968	1.0452
5.3718	-4.3509
-3.1565	10.298
3.9225	4.4048
-8.7548	4.7555
-2.0411	-7.7955
-4.9412	9.5766
-6.0456	8.4348
-9.2965	-0.71067
-0.97045	10.953
-5.7691	8.663
-3.5742	-6.9909
-3.8007	9.7627
4.1399	-6.2098
-8.6697	-1.0632
-2.6827	10.408
-0.067879	-7.8537
-5.0552	9.2798
-8.5946	-2.1678
1.6058	5.1392
-9.1203	2.8376
3.8443	4.0875
-5.9768	8.4603
-1.3203	4.1281
2.4502	-7.2937
-5.116	9.0189
-5.4982	-6.0205
-8.0722	-3.4336
-9.1819	1.9905
-5.587	8.8819
6.7031	-0.23652
0.97686	-7.4231
-7.5711	6.762
-4.7806	-6.848
2.2475	5.0687
0.56249	-7.4725
-4.2453	9.5599
5.3453	3.1536
-8.5457	4.8485
-0.57788	11.19
5.362	2.7738
-4.2224	9.7499
2.4349	-6.8507
-9.4578	1.6314
0.54745	5.0388
2.5507	-6.9392
-6.0578	8.482
-2.548	-7.4961
2.9016	5.0541
-5.5396	-6.1039
-0.93484	-7.6385
-7.9818	5.5821
-3.4437	10.04
-9.265	1.0107
-8.1065	-3.4872
-5.008	-6.6895
-5.8222	8.6018
1.961	-7.0631
-7.7456	-3.5658
-0.68098	4.6458
-8.6663	3.6279
0.43989	-7.5816
6.6129	-0.71674
5.5636	2.3515
-8.0304	-3.2997
4.8092	3.9446
-3.2162	0.75586
-6.7468	7.3702
6.4772	1.0778
0.97216	4.9375
1.5692	5.045
-8.5775	4.4726
-3.348	10.376
2.8317	4.6242
-8.8203	-1.4371
-7.0646	7.2981
1.7718	5.1397
-2.8092	2.1784
-4.2817	10.036
-3.7976	-6.8272
-7.1501	7.1463
-3.0469	10.418
4.5516	3.5887
4.9226	3.3053
-5.4696	9.1481
4.8417	-5.272
6.0907	1.9661
-6.482	7.9511
-3.2296	-7.4075
-6.3834	-5.7349
-0.6431	11.367
3.3433	4.5127
-8.7576	-1.0754
4.4433	4.1121
-4.364	9.732
-3.351	10.333
-6.9496	-4.6608
3.6556	-6.1824
-3.4432	9.9803
-1.3219	-7.7651
-7.9561	5.6761
6.6639	-1.4466
6.3896	-2.2887
-0.68107	4.8931
-6.1124	-5.7064
-4.3406	-6.9604
-7.6826	6.2655
-9.3368	0.55125
-9.4548	1.7838
2.6212	-7.1755
-7.0446	-4.5903
-6.1408	-5.5701
0.94895	-7.2884
-8.557	4.2174
-9.1168	0.89327
-8.2467	-3.3391
0.5368	4.8472
5.1912	2.9416
3.9039	-5.8769
-5.3555	9.1259
-7.7255	6.2014
-9.1953	0.7336
0.30627	-7.5899
-1.7908	10.759
-6.1133	8.3613
0.74037	-7.3039
-8.9781	1.034
-3.0496	-7.3528
5.0663	3.2854
6.6725	-1.9456
6.678	-0.53588
-7.5739	-3.6527
4.0259	-6.0746
-2.7321	2.708
-8.1207	-2.5972
-6.4813	-5.3705
-8.3716	-2.62
-4.2911	-6.7144
0.01924	11.056
4.5979	-5.5763
5.704	-3.885
6.3321	0.039387
-5.572	8.8585
3.9768	3.8669
-7.3413	7.4309
-5.7197	8.5961
-4.7757	-6.5994
-5.1482	8.9616
-9.0399	2.2434
-9.0268	-1.7889
-8.7128	-1.6107
-3.2238	10.173
-0.32295	10.959
-8.9798	0.52404
5.0176	3.4332
-2.3654	3.3166
6.4255	-0.30497
3.3465	-6.5673
-7.0668	-4.8745
0.18616	-7.5393
-1.4468	4.405
-4.9056	-6.3801
-2.0908	-7.3902
4.7694	-5.5138
-6.0411	8.7684
-6.3118	-5.5499
2.7296	-6.8259
1.2806	4.9476
0.13432	-7.4113
-3.2932	-7.3542
6.4233	-0.95135
0.0095107	5.0488
-8.8416	2.9268
6.4339	-0.63985
4.9	-4.7688
-7.6972	-4.0564
-8.3642	5.0075
-6.8484	7.3595
-3.9868	-7.0797
-3.5858	-7.2739
-4.7659	-6.7778
-8.7418	4.4973
5.2614	-4.7267
-7.0746	6.8371
-9.241	1.8556
-2.5801	-0.15021
5.6444	2.7838
-9.3461	-0.088336
-6.0327	8.5846
0.79103	-7.6086
-9.3122	1.419
-0.50487	11.364
-3.2644	10.39
-5.4662	-6.0171
-8.8771	-1.5101
1.3999	-7.6353
1.6681	4.871
6.6389	-1.5644
1.485	4.8804
-0.16915	11.326
-2.8686	-7.2361
-8.3504	4.8318
-8.7148	3.972
-3.3112	-7.4599
-2.3433	-7.5358
-7.5158	6.4676
-8.4486	-2.8147
-1.3103	-7.5833
4.4235	-5.422
4.806	-5.4807
-9.2418	3.0783
-9.3492	1.2275
-6.7507	-4.8658
-5.1006	9.1927
0.038369	4.7241
-4.5445	9.4929
-8.7152	-1.5908
-0.41776	4.6457
-0.68808	11.129
-4.1936	9.9184
4.8238	-5.4547
-6.3324	-5.3593
3.0681	-6.5438
2.3027	-7.1721
-5.372	-6.2032
-7.8243	6.4396
-3.6759	-7.083
-0.12417	11.161
1.7495	-7.2017
-6.0951	8.3347
-2.1537	3.3834
-8.3919	5.6171
3.6846	-6.4568
5.9485	-3.3772
-8.8929	-0.33964
-1.4145	11.172
-7.7304	-3.4891
-5.3225	9.0558
-5.4971	-5.7816
-0.60714	-7.466
-6.2707	-5.26
5.5243	-4.537
-9.2192	1.1624
-0.20907	-7.4926
4.4169	3.9396
-7.582	-3.4964
4.1613	4.2416
-2.1895	10.651
4.1432	-6.0002
-9.2488	2.6921
-6.9488	7.8973
-0.12184	4.9362
6.387	-1.6327
-8.5335	-2.6021
-6.6686	7.8197
-9.2562	1.3989
-1.3181	4.0368
-9.4014	1.1596
-4.5184	9.9821
-0.86223	4.8907
2.1016	4.9118
0.38544	-7.3628
-4.5901	9.713
-8.9558	0.37963
-7.209	7.6941
-5.3307	8.9256
-8.7073	-1.6106
-7.4074	-4.1599
-2.8237	-7.1607
-1.972	-7.7591
1.3594	5.0105
-2.7327	3.0572
-7.4515	6.9013
-9.3126	0.74288
5.5592	-4.0925
6.4785	0.55573
0.68541	-7.5172
-8.8556	-1.4687
6.4007	-1.0726
-1.8915	3.8795
1.6363	4.8177
4.3003	-5.955
-8.4761	-2.6895
-1.3636	-7.6925
-4.5073	9.6183
-6.0874	-6.014
-6.9599	7.6719
-5.6957	-6.218
0.39682	-7.7393
6.7673	0.17881
-9.2431	3.0491
2.1075	-7.0121
-6.898	-4.8332
-8.9877	-0.8492
-8.8418	4.5707
-2.2459	-7.4986
-2.7977	1.962
6.5843	0.63383
6.0364	-3.1557
-5.2822	-6.3083
6.4545	-2.4235
-9.0538	-1.1501
-9.3749	1.7803
-8.4694	4.6811
5.9432	-3.1526
6.2661	0.65843
-6.275	7.8098
6.4855	-0.33201
-9.2927	2.6613
-8.2922	-2.982
5.3149	3.269
-7.4773	-4.1588
-0.035959	-7.4501
3.2659	-6.3547
-6.5697	-5.2109
-5.7776	8.3371
-2.6858	-7.6024
2.552	-7.0273
-0.41497	-7.669
3.8761	-5.7968
-3.9307	10.24
-2.2765	10.701
-9.1719	2.1037
1.8564	5.2524
-7.1836	6.85
5.9739	-3.7101
-9.1886	1.092
-3.5452	9.8933
2.1315	5.0022
5.2973	-5.1149
-8.4606	5.3705
-5.7842	-6.1677
-8.4187	-2.2903
3.5464	4.3374
-7.3098	-4.3984
-1.814	10.663
-9.2151	3.3141
-3.494	10.15
-1.2602	4.272
-8.9992	3.2758
1.0225	5.0806
-9.0429	3.1724
-1.4958	3.941
-8.0515	-3.6191
4.7246	-5.0863
-0.28889	-7.6028
-1.5848	10.775
6.6156	0.56254
-4.4914	-6.488
1.6713	4.9725
-6.5126	8.2343
-9.2093	-1.0355
-3.0015	0.5871
-1.5655	11.016
6.4436	-1.1364
6.583	-1.3735
-8.0413	5.663
-0.1226	11.385
-6.7655	-4.9841
2.7429	5.0463
-1.0216	4.5844
6.762	-1.4388
4.6839	-5.5103
-7.414	6.8647
-6.1414	8.6093
5.2219	3.6009
6.3959	-0.33326
-2.539	2.7963
3.277	-6.2887
-8.984	0.69906
-1.6739	10.657
-1.4589	4.4837
-8.9587	2.4044
6.7442	-1.4386
5.5857	2.7095
-9.0442	3.772
-1.2791	10.917
2.0648	-7.3678
-9.1039	-0.1364
-9.0089	1.0066
3.8663	4.1092
-1.36	11.072
6.6398	-2.3327
